id,scan_result_id,severity,title,description,rule_id,file_path,line_start,line_end,recommendation
ded9cbfc-b2b9-4459-a400-8cb2e377d8f2,b3f93f60-47c0-45cd-bac3-f16d82ad3c5c,info,Complejidad ciclomatica excesiva en metodo,Ten for prove food scientist green appear why green year south moment them wonder.,sonar.complexity-high,src/Services/StorageService.cs,66,74,Refactorizar el metodo dividiendolo en funciones mas pequenas.
b473d77c-8431-4eb8-a56e-b3bc2043cbae,84be9a17-8be8-45e2-8a2a-925d74d684e4,low,Metodo demasiado largo (>100 lineas),Send very letter themselves begin weight song note final watch.,sonar.long-method,src/Services/SearchService.cs,299,301,Dividir el metodo en unidades mas pequenas y cohesivas.
556f55a0-5de2-4c5f-b07a-9c9b46136882,84be9a17-8be8-45e2-8a2a-925d74d684e4,info,Bloque de codigo duplicado detectado,Could feeling choose effect suggest long continue do state.,sonar.duplicate-code,src/Helpers/AuthHelper.cs,196,205,Extraer la logica comun a un metodo/clase compartida.
e1e98b30-ee12-47b5-9d0a-563b3d45d805,e859d210-00fb-426a-8805-8fc852d64de1,high,Dependencia con vulnerabilidad conocida (paquete desactualizado),I positive Congress receive according the scientist in prove common dark understand education tonight.,trivy.CVE-2024-1234,src/Report.csproj,91,101,Actualizar el paquete a la ultima version parcheada.
262c34a5-c7a2-4ee7-884e-61edad9f30f4,ab2b14d4-ce22-49cb-993c-912da2d45516,critical,Dependencia con vulnerabilidad conocida (paquete desactualizado),Fund state again record Republican end born relate type toward style happy catch tax other.,trivy.CVE-2024-1234,src/Search.csproj,20,26,Actualizar el paquete a la ultima version parcheada.
83e28ab3-a0c5-4f09-bfae-b7031cd66a71,e8d9782e-89cb-4bc5-aa0a-bf80735ade92,high,Convencion de nombres no respetada,Appear sit community view market record section who gas push forget indeed arm fight commercial.,sonar.naming-convention,src/Models/UserModel.cs,10,10,Renombrar siguiendo la convencion PascalCase del proyecto.
88804f11-323b-48d1-96e1-39b6537dd498,97baff06-ffc7-4bde-a3cb-7e5994474aec,info,Bloque de codigo duplicado detectado,Son option edge response early number leader on to.,sonar.duplicate-code,src/Helpers/ReportHelper.cs,251,262,Extraer la logica comun a un metodo/clase compartida.
81cde896-5a82-44c1-a842-4a311b01fd6b,97baff06-ffc7-4bde-a3cb-7e5994474aec,low,Bloque de codigo duplicado detectado,Performance drive ever month edge medical why live marriage each never.,sonar.duplicate-code,src/Helpers/NotificationHelper.cs,10,17,Extraer la logica comun a un metodo/clase compartida.
0625f56c-ed5f-490e-8304-870169875808,86bb448e-21cb-4fd7-87ec-315a3d9957b7,medium,Complejidad ciclomatica excesiva en metodo,Offer ago professional in simple keep owner either.,sonar.complexity-high,src/Services/AuthService.cs,11,12,Refactorizar el metodo dividiendolo en funciones mas pequenas.
915f5528-f00c-46d6-96ba-8e2a9e2062e9,f9ca1cfe-91f3-4399-9951-beb8a355a421,medium,Convencion de nombres no respetada,Decide moment these nice not form white scene.,sonar.naming-convention,src/Models/PaymentModel.cs,215,218,Renombrar siguiendo la convencion PascalCase del proyecto.
e910b479-4d54-485b-bcaf-3ea6bc683d13,f9ca1cfe-91f3-4399-9951-beb8a355a421,medium,Convencion de nombres no respetada,Several fly environmental establish community teach compare hand give save so issue will.,sonar.naming-convention,src/Models/AuthModel.cs,145,148,Renombrar siguiendo la convencion PascalCase del proyecto.
5e693654-c4c7-48a4-aa71-a251b27fa116,65ca03f7-addc-4549-bfc6-a856fc645160,medium,Bloque de codigo duplicado detectado,Inside believe clearly activity kind born show guess.,sonar.duplicate-code,src/Helpers/StorageHelper.cs,152,160,Extraer la logica comun a un metodo/clase compartida.
bdc40625-7add-4628-b339-5776c316487e,65ca03f7-addc-4549-bfc6-a856fc645160,info,Complejidad ciclomatica excesiva en metodo,Try take tend try over western somebody care similar project western usually buy child.,sonar.complexity-high,src/Services/AuthService.cs,90,91,Refactorizar el metodo dividiendolo en funciones mas pequenas.
b3a1bf8d-c7f2-46bc-baab-6ffb1b49d15f,dbee0722-2694-497d-a12a-0861f82a465e,critical,Variable declarada pero nunca utilizada,Yeah foot power science amount of political spend another particular.,sonar.unused-variable,src/Controllers/AuthController.cs,191,201,Eliminar la variable no utilizada.
9120a109-5e1c-4e4f-b028-ee1bbb4ecf9d,dbee0722-2694-497d-a12a-0861f82a465e,high,Metodo demasiado largo (>100 lineas),Hard day to save commercial mean quickly station friend.,sonar.long-method,src/Services/NotificationService.cs,234,242,Dividir el metodo en unidades mas pequenas y cohesivas.
